TICKET_ID,MOIS_VENTE,PRIX_NET,FAMILLE,UNIVERS,MAILLE,LIBELLE,CLI_ID
35479826,9,1.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY KHOL BRUN 71 LUM4 1,3gr",902706164
35479826,9,7.45,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,EYE LINER BRUN03 CN3 2.5ML,902706164
35479826,9,8.95,SOINS DU CORPS,CORPS_SOINS HAMMAM,CORPS_SPA_ET_MINCEUR,MASQUE VIS TRAD DE HAM T100ml,902706164
35479826,9,9.25,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT 0/DEF ROSE200 CLAIR CN3 30,902706164
35479826,9,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,902706164
35479826,9,5.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,BASE ONGLES RENFORCES MANUC CN3 10ML,902706164
35479827,9,11.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT 0/DEF ROSE400 MAT CN3 30,902706164
33536170,3,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,DEMAQ+TONIQUE PC 200ML,902716189
33536170,3,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,DEMAQ+TONIQUE PC 200ML,902716189
34378539,6,5.9,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,DEMAQ+TONIQUE PC 200ML,902716189
33011561,1,5.45,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC REP LAIT REP T150ML,902742416
33011561,1,3.5,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902742416
33011561,1,4.95,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION 3 THES FL200ML,902742416
33011561,1,5.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,EAU MICELLAIRE 3 THES FL200ML,902742416
33233664,1,9.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT PUR LIGH ROSE 300 TT MEDIUM CN3 30ML,902742416
33233664,1,11.95,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,ELIXIR 7.9 COLLECTOR 2012 30ml,902742416
33471582,2,10.9,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC REP LAIT REP T150ML,902742416
33471582,2,9.9,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 3 THES FL200ML,902742416
33471582,2,11,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC BAUME GRAND FROID pot 50ml,902742416
33843934,4,12.95,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,PDRE HAL/LEGER01 AX/SOLA CN3 20G,902742416
33843934,4,11.8,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,EAU MICELLAIRE 3 THES FL200ML,902742416
33961601,4,5,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC 3en1  nutritotal T150ml,902742416
33961601,4,4.95,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION 3 THES FL200ML,902742416
34553554,6,5,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC 3en1  nutritotal T150ml,902742416
34553554,6,4.95,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO BILLE HOGGAR 50ML,902742416
34797551,7,17.5,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,CONTOUR YEUX AntiAge GLOBAL 15,902742416
35130003,8,4.95,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION 3 THES FL200ML,902742416
35130003,8,5.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,EAU MICELLAIRE 3 THES FL200ML,902742416
35450677,9,4.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 3 THES FL200ML,902742416
35598991,10,29.9,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP QQUES NOTES D'AMOUR 50ML,902742416
35989605,11,10,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,902742416
35989605,11,4.9,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION 3 THES FL200ML,902742416
36435698,12,7,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT 0/DEF ROSE300 MEDIUM CN3 30,902742416
36435698,12,5,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,902742416
33114493,1,7.45,SOLAIRES,SOL_AUTOBRONZANTS,SOLAIRE,AB SVA Soin Lift Vis T50 INTER,902743555
33587378,3,3.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,CRAYON REGARD VERT CN3 1.3G,902743555
33723196,3,8.95,MAQUILLAGE,MAQ_LEV RAL GrdRouge,MAQ_LEV_RAL_HMG,"RAL GRAND RGE ROUGE VIF31 CN3 2013 3,7G",902743555
34341919,6,9,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT CR ROSE400 TEINT MAT CN3 40,902743555
35453838,9,4.75,MAQUILLAGE,MAQ_YEUX Sourcils,MAQ_YEUX_CLASSIQUE,CRAYON SOURCILS CHATAIN CN3 1.1G,902743555
33040059,1,7.25,MAQUILLAGE,MAQ_TEINT Fard a joues,MAQ_TEINT,BLUSH NAT CLAIR/ROSE CN3 7G,902758181
33531863,3,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ORCHIDE ROSE ETE13 ANI LU4 3ML,902758181
34052086,5,2.5,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,902758181
34052086,5,2.5,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,902758181
34052086,5,22.9,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,GRAND SOIN RICHE CREME P75ml,902758181
35148247,8,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ROSE SORBET 12 LUM4 3ML,902758181
35148247,8,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ROSE PASTEL 11 LUM4 3ML,902758181
35585777,10,2.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,DISSOLVANT FLACON MANUC CN3 100ML,902758181
33117719,1,3.95,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,902760749
33117719,1,3.95,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,902760749
33117719,1,4.45,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LOTION PORE MINIMIZER 150ML,902760749
33845232,4,4.5,HYGIENE,HYG_DEO JARDINMONDE,HYG_JDM,DEO JDM4 LAVANDIN FL50ML,902760749
33845232,4,7.3,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902760749
33845232,4,5.9,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION SV 2010 FL200ML,902760749
34266234,5,7.25,MAQUILLAGE,MAQ_TEINT Fard a joues,MAQ_TEINT,BLUSH NAT MAT/ABRICOTE CN3 7G,902760749
34266234,5,3.95,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,902760749
34266234,5,4.35,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902760749
34266234,5,3.65,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902760749
34266234,5,1.95,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LAVANDIN DE PROVENCE 200ML,902760749
35241325,8,3.95,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,902760749
35241325,8,7.3,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902760749
36468631,12,3.45,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GEL NETTOYANT PURIFIANT 125 ML,902760749
36468631,12,7.3,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902760749
33311817,2,5.45,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC REP LAIT REP T150ML,902827225
33311817,2,9.9,SOINS DU VISAGE,VIS_CJOUR PUR,VIS_PUR,CR REGENERAT J/N50ml PURE CAL,902827225
33311817,2,7.5,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,CONCENTRE REP SVC P45ML,902827225
33311817,2,6.95,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,"FAP MONO 2013 CN3  2,5G   EUCALYPTUS",902827225
33311817,2,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,902827225
34369261,6,5.45,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,CR HYDRATAT SPF25 HYDR/VEG 50ML,902827225
34369261,6,4.7,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,902827225
34369261,6,4.7,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA TONIQUE FL 200ML,902827225
34369261,6,7.5,SOINS DU CORPS,CORPS_LAIT HUILE AUTRES,CORPS_HYDR_LAIT_HUILE,LAIT CORPS HAMAMELIS FL300 ML,902827225
34369261,6,3.75,SOINS DU CORPS,CORPS_LAIT HUILE AUTRES,CORPS_HYDR_LAIT_HUILE,LAIT CORPS HAMAMELIS FL300 ML,902827225
34369261,6,10.5,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,DEMAQ+TONIQUE PC 200ML,902827225
34717495,7,13,PARFUMAGE,PARF_EAUX PARFUMS,PARF_PARFUM,EDT UN MATIN AU JARD 100ML FL. D'AGRUMES,902827225
34827833,7,4.95,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS BAUME REP T50ml,902827225
34827833,7,4.95,SOINS DU VISAGE,VIS_CJOUR PUR,VIS_PUR,CR REGENERAT J/N50ml PURE CAL,902827225
34827833,7,7.25,MAQUILLAGE,MAQ_TEINT Fard a joues,MAQ_TEINT,BLUSH NAT MAT/ABRICOTE CN3 7G,902827225
35617795,10,4.95,SOINS DU VISAGE,VIS_CJOUR PUR,VIS_PUR,CR REGENERAT J/N50ml PURE CAL,902827225
35617795,10,26,PARFUMAGE,PARF_EAUX PARFUMS,PARF_PARFUM,EDT UN MATIN AU JARD 100ML FL. D'AGRUMES,902827225
33789838,4,12.95,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,DUO PDRE HAL/MAT02 AX/SOLA CN3 20G,902851035
33889588,4,0.9,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN PECHE PN2 20G,902851035
33889588,4,5.45,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT VELOUTE PECHE PN FL400ML,902851035
33889588,4,4.8,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD PECHE PN2 FL400ML,902851035
33889588,4,1.4,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD PECHE PN2 50ML,902851035
33889588,4,3.4,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT PN2 PECHE 20ML,902851035
36205164,12,4.75,MAQUILLAGE,MAQ_YEUX Sourcils,MAQ_YEUX_CLASSIQUE,CRAYON SOURCILS CENDRE CN3 1.1G,902851035
36205164,12,0.8,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN PECHE PN2 20G,902851035
36205164,12,0.95,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT PECHE PN2 FL50ML,902851035
36205164,12,3.9,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD PECHE PN2 FL400ML,902851035
33246661,1,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD MURE PN2 FL400ML,902851752
33246661,1,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD FRAMBOISE PN2 FL400ML,902851752
33246661,1,3.5,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902851752
33246661,1,3.34,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD FRAISE PN2 FL400ML,902851752
33246661,1,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,902851752
33246661,1,2.5,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CR MAINS ET ONGLES T75ml,902851752
33246661,1,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,GEL NETT. PC 200ML,902851752
33734002,3,14,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,SOIN REGAL JOUR OVALE LIFT 50ML,902851752
33734002,3,3.9,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GEL DOUCHE ARGAN 200 ML,902851752
33734002,3,1.9,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,902851752
33734002,3,3,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 TIARE FL 200ML,902851752
34204812,5,1.2,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVR SENT FRAMBOISE 4G,902851752
34204812,5,3.9,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GEL DOUCHE ARGAN 200 ML,902851752
34204812,5,1.2,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES NOIX DE COCO 4G,902851752
34576098,6,2.95,HYGIENE,HYG_DEO CULTURE BIO,HYG_CULTUREBIO,BIO DEO FRAICHEUR BILLE FL50ML,902851752
34576098,6,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GD FRAICHEUR FL200ML,902851752
34576098,6,26,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,CREME NUIT AntiAge GLOBAL 50ml,902851752
34576098,6,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GEL DOUCHE ARGAN 200 ML,902851752
35047396,8,24.5,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,CR FOND JOUR SPF20 AAG T50ml,902851752
35047396,8,2.95,HYGIENE,HYG_DEO CULTURE BIO,HYG_CULTUREBIO,BIO DEO FRAICHEUR BILLE FL50ML,902851752
35047396,8,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GD FRAICHEUR FL200ML,902851752
35047396,8,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GEL DOUCHE ARGAN 200 ML,902851752
35047396,8,1.95,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO MIEL DOUCHE 200ML,902851752
35047396,8,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,GEL NETT. PC 200ML,902851752
35172091,8,5.45,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,CR JOUR PX/SEC HYDRA/VEG P50ML,902851752
35172091,8,5.5,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC BAUME GRAND FROID pot 50ml,902851752
35172091,8,1.75,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SOS MAINS PROPRE T30ML SVC,902851752
35343962,9,2.95,CAPILLAIRES,CAP_SHAMP TSCHEVEUX,CAPILLAIRE_SHAMPOING,SVC SHAMP ANTIPEL FL300ML,902851752
35343962,9,8.95,MAQUILLAGE,MAQ_YEUX Mascara Specifique,MAQ_YEUX_MASCA_EYEL_FARD,MASCARA DEPLOYE NOIR 01 CN3 9ML,902851752
35343962,9,3.6,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,902851752
35688798,10,2.95,CAPILLAIRES,CAP_SHAMP TRAITANT,CAPILLAIRE_SHAMPOING,SVC ECLAT COULEUR SH 300ML,902851752
35688798,10,2.95,CAPILLAIRES,CAP_AP SHAMP,CAPILLAIRE_AUTRE,SVC ECLAT COULEUR AP SH 150ML,902851752
35688798,10,22.9,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,CR FONDAMENTALE JOUR AAG 50ml,902851752
35688798,10,19.25,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,GRAND SOIN RICHE CREME P75ml,902851752
35688798,10,3.9,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GEL DOUCHE ARGAN 200 ML,902851752
35918331,11,1.95,HYGIENE,HYG_DOUCHE EDT NOEL,HYG_MONOI_ET_EDIT_SPEC,GM 200ml FRUITS ROUGES,902851752
35918331,11,2.95,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,GEL LAVANT MAINS F200 FRUITS ROUGES,902851752
35918331,11,4.95,HYGIENE,HYG_DOUCHE EDT NOEL,HYG_MONOI_ET_EDIT_SPEC,GD Paillete 250ML FUNTASTIC,902851752
35918331,11,3.9,HYGIENE,HYG_DOUCHE CULTUREBIO,HYG_CULTUREBIO,BIO GEL DOUCHE ARGAN 200 ML,902851752
35918331,11,2.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,GEL NETT. PC 200ML,902851752
36193918,12,2.4,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS T75 ml FRUITS ROUGES,902851752
36193918,12,1.9,HYGIENE,HYG_DOUCHE EDT NOEL,HYG_MONOI_ET_EDIT_SPEC,GM 200ml FRUITS ROUGES,902851752
36193918,12,2.45,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,GEL LAVANT MAINS F200 FRUITS ROUGES,902851752
36193918,12,1.95,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME NOUR LEV FRUITS ROUGES OS14 4G,902851752
36193918,12,12.5,SOINS DU VISAGE,VIS_SOIN HOMMES,VIS_HOMMES,ANTI AGE ENERGIE FL 50ML,902851752
33206749,1,2.45,HYGIENE,HYG_DOUCHE AUTRES,HYG_AUTRES,DCHE PURE HAMAMELIS FL300ML,902863105
33652885,3,0.85,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN PECHE PN2 20G,902863105
33652885,3,1.3,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT PECHE PN2 FL50ML,902863105
33652885,3,4,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD PECHE PN2 FL400ML,902863105
33652885,3,3,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT PN2 PECHE 20ML,902863105
34446840,6,2.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,DISSOLVANT FLACON MANUC CN3 100ML,902863105
34815586,7,4.45,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,VAO GLOSS REHAUSS BRILL MANUC CN3 5.5ML,902863105
35143208,8,2.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,DISSOLVANT FLACON MANUC CN3 100ML,902863105
35143208,8,1.25,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES REPAIR 4G,902863105
35592529,10,4.5,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,LAIT 3EN1 PROTECTYL AP SOL FL150,902863105
35592529,10,1.95,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 CAFE FL 200ML,902863105
35592529,10,12.95,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,HUILE SPF 30 PV 150 ML,902863105
35592529,10,1.67,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LAVANDIN DE PROVENCE 200ML,902863105
35592529,10,3.33,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 TIARE FL 200ML,902863105
35592529,10,3.33,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,902863105
35592529,10,1.67,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 CIT VERT FL 200ML,902863105
35592529,10,5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 THE VERT FL200ML,902863105
35592535,10,4.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,BASE ONGLES RENFORCES MANUC CN3 10ML,902863105
33283358,1,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO PARME 41 LUMINELLE4 3ML,902882880
33283358,1,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ROSE SORBET 12 LUM4 3ML,902882880
33283358,1,8.5,PARFUMAGE,PARF_APRES RASAGE,PARF_HOMME,ARA SPLASH HOGGAR 100ML,902882880
33283358,1,4.45,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY FAP JUMB UHT VIOL/ELECT41 LU4 3,25G",902882880
33283358,1,2.95,CAPILLAIRES,CAP_SHAMP SPECIFIQUE,CAPILLAIRE_SHAMPOING,SVC REFLETS SH REF ARG FL200ML,902882880
33283358,1,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO HIBISCUS ROUGE ETE13 ANI LU4 3ML,902882880
33283358,1,7,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,PDRE TT TEINTE UNIVERSELLE OS13 CN3 8G,902882880
33283358,1,6.95,SOINS DU VISAGE,VIS_TRAIT BIO,VIS_BIO,BIO FLUIDE REVEIL REGARD TB15ML,902882880
33283358,1,11.95,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,ELIXIR 7.9 COLLECTOR 2012 30ml,902882880
33283358,1,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO FUCHSIA 13 LUMINELLE4 3ML,902882880
33283358,1,6.2,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD VANILLE COLLECTOR 750ML 2013,902882880
33283358,1,5,MAQUILLAGE,MAQ_YEUX Mascara Specifique,MAQ_YEUX_MASCA_EYEL_FARD,MASC EXTENS BRUN CN3 2009 5ML,902882880
33283358,1,3.5,HYGIENE,HYG_DOUCHE AUTRES,HYG_AUTRES,RECH DCHE DOUCEUR HAMAMELIS 250ML,902882880
33283358,1,6,MAQUILLAGE,MAQ_LEV BRILLANT,MAQ_LEV_BASPRIX,GLOSS VOLUME TAUP/ROS OS12 CN3 10ML,902882880
33283358,1,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO BLEU PAON HIV13 ANI LUM4 3ML,902882880
33283358,1,4.45,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY FAP JUMB UHT ROSE/TAUP11 LU4 3,25G",902882880
34577586,6,6.45,SOINS DU VISAGE,VIS_CJOUR BIO,VIS_BIO,BIO NUTR VISAGE CULT BIO2 50ML,902882880
34577586,6,5,PARFUMAGE,PARF_EAUX DE COLOGNE,PARF_PARFUM,FRAICHEUR CHEVREF EDC 125ML,902882880
34577586,6,8.5,PARFUMAGE,PARF_APRES RASAGE,PARF_HOMME,ARA SPLASH HOGGAR 100ML,902882880
34577586,6,5.95,MAQUILLAGE,MAQ_LEV RAL Brillance,MAQ_LEV_RAL_HMG,RAL BRILL CORAIL DOUX22 CN3 3.5G,902882880
34577586,6,4.45,MAQUILLAGE,MAQ_ONG Vernis CN,MAQ_ONGLES,VAO BRILLANCE CORAIL VIF CN3 5.5ml,902882880
35118925,8,5,PARFUMAGE,PARF_EAUX DE COLOGNE,PARF_PARFUM,EDC THE VERT VAPO 125ML  F . V,902882880
35118925,8,1.5,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 COTON  FL 200ML,902882880
35118925,8,2.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GOMM ABRICOT  BTE CROQUER T50,902882880
35118925,8,2.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,MSQ CRANBERRY BTE CROQUER T50,902882880
35118925,8,5,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,SAVON OLIVE PN2 300G VPM,902882880
